range / 1;coarse / 1;gain / 1;tune;freq / Hz;Urms(P32) / V;Urms(P40) / V;Urms(P53) / V;Urms(P58) / V;Uavg(P32) / V;Uavg(P40) / V;Uavg(P53) / V;Uavg(P58) / V
0;6;3677;3166;63716.7;2.078717;2.327518;0.1354912;0.08571946;0.06247497;-0.1096326;0.001856079;-0.08230774
0;6;3677;3677;63554.784;2.408564;2.308167;0.1307465;0.09663399;0.1026086;-0.127157;0.003779297;-0.09399658
0;7;100;100;24.444657;0.1072614;0.1137268;0.1304225;0.6847656;0.06755859;0.07672241;0.003478393;0.6842978
0;7;100;611;62409.532;0.4083673;0.0849001;0.1230493;0.6684152;-0.05933105;0.03023437;0.004063415;0.6675919
0;7;100;1122;63484.891;0.7390168;0.08483704;0.1233954;0.6468465;-0.0883612;0.03050171;0.004699097;0.6464716
0;7;100;1633;63326.742;1.076156;0.08524606;0.1219477;0.6117221;-0.09478271;0.03056885;0.005518494;0.6114047
0;7;100;2144;63168.484;1.414715;0.08378983;0.1246198;0.6094311;-0.07966553;0.0292981;0.004230652;0.6090134
0;7;100;2655;63009.402;1.752636;0.08388557;0.1223283;0.5889331;-0.05819397;0.02789307;0.003996582;0.5886956
0;7;100;3166;62850.123;2.087633;0.083662;0.1256022;0.5698756;-0.03324402;0.02762573;0.003963318;0.5693814
0;7;100;3677;62690.314;2.422407;0.08289091;0.1216195;0.5498531;-0.02260864;0.02729126;0.004515076;0.5497156
0;7;611;100;62909.288;0.06662389;0.3972073;0.1208567;0.569336;-0.0009631959;0.01826758;0.003494873;0.5689297
0;7;611;611;61915.173;0.4052366;0.399565;0.1295193;0.5494667;-0.02267578;-0.01872925;0.00431427;0.5490469
0;7;611;1122;62598.728;0.739433;0.397248;0.1317936;0.5352395;-0.0281604;-0.006086426;0.003578491;0.5361707
0;7;611;1633;62442.809;1.081102;0.3962297;0.12618;0.5236471;-0.09090271;0.02140503;0.002441406;0.523244
0;7;611;2144;62286.755;1.4157;0.3953441;0.121307;0.4966466;-0.1131775;0.02227417;0.00476593;0.4963879
0;7;611;2655;62129.942;1.739473;0.3909614;0.1278429;0.4708737;-0.04394653;0.0001342773;0.002675476;0.4712207
0;7;611;3166;61972.919;2.086681;0.3916657;0.1277094;0.4638904;0.05899658;-0.01565186;0.004046936;0.4618228
0;7;611;3677;61815.343;2.436189;0.391406;0.130266;0.4485432;0.1034119;-0.0225415;0.004180603;0.4485786
0;7;1122;100;62019.184;0.06635267;9.9E+037;0.1327998;0.4693028;0.002341126;9.9E+037;0.003394775;0.4688295
0;7;1122;611;61528.262;0.4123252;0.7313231;0.1237891;0.4498748;-0.06541809;0.03585327;0.004916382;0.4494481
0;7;1122;1122;61713.053;0.7411028;0.7251469;0.1293862;0.4392811;-0.009030151;-0.03444824;0.004214172;0.4391138
0;7;1122;1633;61559.371;1.069312;0.7178228;0.1259731;0.4273955;-0.02923096;-0.01117065;0.003812561;0.4283444
0;7;1122;2144;61405.563;1.426625;0.7258034;0.1225768;0.4105999;-0.1162543;0.03658813;0.004331055;0.409883
0;7;1122;2655;61250.969;1.733862;0.712191;0.1237783;0.3966882;-0.009832763;-0.01344482;0.003996582;0.3943813
0;7;1122;3166;61096.178;2.098663;0.7208913;0.1347275;0.3882393;0.06133789;-0.03799316;0.002307739;0.3864381
0;7;1122;3677;60940.862;2.400819;0.7071011;0.1197754;0.3510929;-0.06635437;0.007156982;0.004431457;0.3507023
0;7;1633;100;61128.768;0.06611635;9.9E+037;0.1213842;0.3518841;-0.001665527;9.9E+037;0.004431457;0.3509532
0;7;1633;611;60794.096;0.4063575;1.062977;0.1359089;0.3344171;-0.0339801;-0.02963257;0.006638794;0.3358194
0;7;1633;1122;60827.091;0.744963;1.062688;0.1248008;0.3287027;-0.07130432;0.0425415;0.003678894;0.3286455
0;7;1633;1633;60675.637;1.085126;1.065429;0.1302095;0.3097685;0.004281006;-0.04401367;0.003260803;0.3089465
0;7;1633;2144;60524.026;1.426715;1.059682;0.1270675;0.3034561;-0.0961206;0.04361206;0.004615478;0.3042976
0;7;1633;2655;60371.691;1.740025;1.03946;0.1196008;0.2893893;-0.004147339;-0.01819458;0.003829346;0.2885786
0;7;1633;3166;60219.138;2.068894;1.032647;0.1255836;0.2700594;-0.01357849;-0.005150146;0.006705627;0.2691806
0;7;1633;3677;60066.086;2.444396;1.044692;0.121278;0.2562875;-0.112843;0.03545166;0.004715576;0.2517558
0;7;2144;100;60239.822;0.06631555;9.9E+037;0.1213414;0.2902029;0.001852844;9.9E+037;0.004214172;0.2894816
0;7;2144;611;59876.347;0.4043575;1.383546;0.1197321;0.2762161;-0.03913025;-0.01765869;0.004163818;0.275117
0;7;2144;1122;59942.534;0.7423077;1.386087;0.1270899;0.2693985;-0.05973266;0.03618774;0.00453186;0.2682608
0;7;2144;1633;59793.274;1.08054;1.383453;0.1284771;0.2479791;-0.01618713;-0.02662231;0.004063415;0.2470569
0;7;2144;2144;59643.899;1.421537;1.379962;0.1235335;0.2419852;-0.07384644;0.03933105;0.003812561;0.2437291
0;7;2144;2655;59493.809;1.760646;1.372539;0.1206975;0.2107075;-0.003812866;-0.02321045;0.004682312;0.2098328
0;7;2144;3166;59343.482;2.094719;1.36439;0.132328;0.194638;-0.07170593;0.02849487;0.004180603;0.195
0;7;2144;3677;59192.658;2.425593;1.354028;0.1257645;0.182416;-0.005551758;-0.01177246;0.003729248;0.1762375
0;7;2655;100;59349.096;0.06650009;9.9E+037;0.1249709;0.1702556;-0.0003812866;9.9E+037;0.004247436;0.1689632
0;7;2655;611;59134.842;0.4098519;1.723841;0.1266285;0.1544101;-0.04923096;0.01832764;0.0038797;0.1523914
0;7;2655;1122;59056.253;0.7451712;1.721676;0.1231444;0.1495143;-0.03230774;-0.02240845;0.005200806;0.1473578
0;7;2655;1633;58909.24;1.075001;1.701259;0.1224513;0.1306032;-0.04227417;0.002875976;0.003829346;0.1289966
0;7;2655;2144;58762.098;1.412212;1.695591;0.1278246;0.1276754;-0.04381286;0.005351563;0.003996582;0.1271739
0;7;2655;2655;58614.221;1.749488;1.690151;0.1260899;0.09993141;-0.03404663;-0.004281006;0.003896179;0.098311
0;7;2655;3166;58466.151;2.085129;1.680272;0.1301273;0.08108792;-0.03150513;-0.004815674;0.002458191;0.07469894
0;7;2655;3677;58317.578;2.423177;1.672663;0.1292621;0.06914432;-0.04247497;0.002006836;0.003595276;0.06650497
0;7;3166;100;58459.377;0.06700791;9.9E+037;0.1248705;0.07153127;0.0009163819;9.9E+037;0.003862915;0.06650497
0;7;3166;611;58275.33;0.4077904;2.054477;0.1174464;0.05358705;-0.04508362;0.006488037;0.004565124;0.04944809
0;7;3166;1122;58170.981;0.7432191;2.052207;0.125505;0.05082924;-0.04414734;0.002207031;0.005384522;0.04448166
0;7;3166;1633;58026.19;1.073973;2.03231;0.1233195;0.03566848;-0.02936462;-0.02608643;0.00384613;0.02879593
0;7;3166;2144;57881.24;1.4188;2.036445;0.1220656;0.03483357;-0.03076904;-0.0118396;0.003912964;0.0246489
0;7;3166;2655;57735.624;1.740532;2.006231;0.118241;0.02218047;-0.06936462;0.03812744;0.004648743;0.008929748
0;7;3166;3166;57589.784;2.102178;2.023556;0.1269108;0.02604986;-0.03391296;-0.004481201;0.003327637;-0.009682312
0;7;3166;3677;57443.448;2.411081;1.989709;0.1242879;0.02886365;0.0219397;-0.04742432;0.002759094;-0.01904678
0;7;3677;100;57569.219;0.06748299;9.9E+037;0.1248102;0.0582349;0.002448181;9.9E+037;0.004147034;-0.05280929
0;7;3677;611;57400.377;0.4070088;2.391545;0.1270728;0.07407174;-0.03672241;-0.04789307;0.002023315;-0.07073577
0;7;3677;1122;57285.229;0.7343862;2.359158;0.1278704;0.08502999;-0.02006714;-0.07137085;0.004214172;-0.07782608
0;7;3677;1633;57142.653;1.076615;2.369136;0.1256076;0.09290553;-0.01324402;-0.05745849;0.004899597;-0.09107025
0;7;3677;2144;56999.938;1.427521;2.382349;0.1254704;0.09580848;-0.04220764;0.004348144;0.004347839;-0.09553512
0;7;3677;2655;56856.553;1.741096;2.328146;0.1178401;0.1126972;-0.09511719;0.08280884;0.006755981;-0.1110368
0;7;3677;3166;56712.956;2.081333;2.326105;0.1247968;0.1267156;-0.1046155;0.07959839;0.003946533;-0.1220235
0;7;3677;3677;56568.889;2.444328;2.340339;0.1256794;0.1344467;0.003411255;-0.03571899;0.0031604;-0.132709
0;8;100;100;56735.028;0.06566888;0.06654715;0.114464;0.565175;-0.00316388;0.0148562;0.004465027;0.5636289
0;8;100;611;56339.316;0.4061204;0.08414035;0.1143134;0.5494314;-0.06106995;0.0307019;0.004715576;0.5489465
0;8;100;1122;56455.314;0.7347285;0.08455273;0.1142549;0.5310219;-0.07732422;0.02949829;0.005534973;0.5311707
0;8;100;1633;56314.896;1.06704;0.08388557;0.1193993;0.5184419;-0.09317749;0.02936401;0.004799194;0.5178763
0;8;100;2144;56174.336;1.396673;0.08417214;0.1125502;0.4958102;-0.1086285;0.0292981;0.004481506;0.4956354
0;8;100;2655;56033.116;1.744009;0.08439436;0.1141128;0.4782745;-0.1147827;0.0307019;0.004916382;0.4720903
0;8;100;3166;55891.685;2.098022;0.08414035;0.1264369;0.4672459;-0.09531799;0.02902954;0.003411255;0.465602
0;8;100;3677;55749.792;2.446282;0.083662;0.1242193;0.4491922;-0.02133789;0.02595337;0.003076782;0.4487123
0;8;611;100;55844.935;0.06608923;0.391404;0.1280155;0.4492744;0.006481629;-0.009424805;0.004615478;0.4485451
0;8;611;611;55659.445;0.4067589;0.3984183;0.1233195;0.4298036;-0.02635437;-0.01505005;0.003076782;0.4294147
0;8;611;1122;55569.646;0.7463803;0.4013422;0.1269569;0.4232329;-0.03665527;0.001472168;0.006170654;0.4242474
0;8;611;1633;55431.446;1.085289;0.3988679;0.124032;0.4091741;-0.07023437;0.0143811;0.003210754;0.4085451
0;8;611;2144;55293.112;1.410878;0.3942395;0.1174065;0.3973499;-0.1120404;0.02314331;0.004347839;0.3968562
0;8;611;2655;55154.135;1.739993;0.3914129;0.1207779;0.3879571;-0.1460199;0.02635498;0.003829346;0.3878595
0;8;611;3166;55014.938;2.075956;0.3893223;0.1189376;0.3514513;-0.1731775;0.02702392;0.003796082;0.3512541
0;8;611;3677;54875.28;2.413966;0.3871584;0.1140938;0.3340563;-0.1961206;0.02575195;0.005852966;0.3341974
0;8;1122;100;4.9119652;0.1038136;0.7304664;0.1181292;0.3510362;0.06274231;0.1267554;0.007190552;0.3505183
0;8;1122;611;54752.012;0.4096103;0.7311475;0.1262754;0.3303823;-0.04187317;-0.003010254;0.004481506;0.3309698
0;8;1122;1122;54684.451;0.7370664;0.7238322;0.1231947;0.3266732;0.006220703;-0.0501001;0.004481506;0.3244649
0;8;1122;1633;54548.458;1.075842;0.724017;0.1229922;0.3096697;-0.004749145;-0.02508301;0.004431457;0.3088127
0;8;1122;2144;54412.327;1.412947;0.7194237;0.1192844;0.3028339;-0.1054181;0.03103638;0.004749145;0.2999164
0;8;1122;2655;54275.582;1.752263;0.717379;0.1158695;0.289663;-0.1577924;0.04521728;0.005300903;0.2889131
0;8;1122;3166;54138.636;2.083551;0.7134897;0.1143617;0.2743895;-0.0959198;0.01866211;0.005518494;0.2739632
0;8;1122;3677;54001.225;2.415319;0.7103891;0.1235714;0.2663208;0.02802673;-0.01879639;0.004013367;0.2610869
0;8;1633;100;54065.453;0.06700033;9.9E+037;0.1204021;0.2481712;0.006240784;9.9E+037;0.002859497;0.2467892
0;8;1633;611;53885.377;0.4104781;1.063984;0.1160685;0.2318791;-0.06301025;0.04755859;0.005167236;0.221806
0;8;1633;1122;53798.999;0.7416154;1.055856;0.1123465;0.2105201;-0.05752502;0.02501709;0.00496643;0.2097659
0;8;1633;1633;53665.232;1.081532;1.05972;0.1231811;0.1940624;0.03264221;-0.07090332;0.003796082;0.192475
0;8;1633;2144;53531.328;1.408249;1.045486;0.1138385;0.1901302;-0.07665527;0.02983276;0.004916382;0.189214
0;8;1633;2655;53396.805;1.757711;1.049154;0.1133881;0.1732948;-0.1355182;0.06040161;0.004715576;0.1713713
0;8;1633;3166;53262.067;2.078443;1.038654;0.1234144;0.1686262;0.04474914;-0.03986572;0.003695679;0.1682274
0;8;1633;3677;53126.9;2.428602;1.039611;0.1233032;0.1504575;0.09658813;-0.05097046;0.005050049;0.1491974
0;8;2144;100;4.9417313;0.1047117;1.167016;0.1136694;0.170694;0.06280944;0.09404663;0.005802612;0.1696321
0;8;2144;611;52983.002;0.4087668;1.40363;0.1324632;0.1608651;-0.01939819;-0.08033447;0.003127136;0.1600334
0;8;2144;1122;52914.829;0.7526169;1.400877;0.1148418;0.150583;-0.0860199;0.09063599;0.002374573;0.1493478
0;8;2144;1633;52783.261;1.080485;1.382693;0.1225878;0.1381204;0.01344482;-0.0606018;0.003612061;0.1365886
0;8;2144;2144;52651.575;1.401849;1.36295;0.1123331;0.1308743;-0.07551818;0.04267578;0.004581909;0.1291974
0;8;2144;2655;52519.287;1.729478;1.350379;0.1155617;0.110496;-0.06;0.02354492;0.004130554;0.1043813
0;8;2144;3166;52386.772;2.093952;1.366571;0.1285889;0.1000017;0.05913025;-0.05705689;0.003545227;0.09794311
0;8;2144;3677;52253.835;2.447751;1.365525;0.1128129;0.07408077;-0.1483612;0.06782593;0.005501709;0.07051834
0;8;2655;100;52286.771;0.06697956;9.9E+037;0.127337;0.0532678;0.004267578;9.9E+037;0.003963318;0.04876251
0;8;2655;611;52121.108;0.4081707;1.713982;0.1153822;0.0402168;-0.05478271;0.04749145;0.005167236;0.03849503
0;8;2655;1122;52029.158;0.733223;1.695023;0.1148461;0.03504417;-0.03290955;-0.0219397;0.006103821;0.02887955
0;8;2655;1633;51899.82;1.063101;1.684874;0.1266048;0.02566832;-0.04314392;0.003544922;0.005534973;0.01399658
0;8;2655;2144;51770.337;1.395195;1.676458;0.1126067;0.02230077;-0.04501648;0.007358398;0.005468139;0.009247436
0;8;2655;2655;51640.283;1.728926;1.668694;0.1138164;0.02543928;-0.03311035;-0.005351563;0.005484924;-0.004481659
0;8;2655;3166;51510.013;2.062553;1.664858;0.1165545;0.02338424;-0.03491638;-0.001070557;0.003143921;-0.01133774
0;8;2655;3677;51379.322;2.401067;1.656846;0.1154242;0.05052567;-0.04842835;0.008829346;0.005735779;-0.04578598
0;8;3166;100;51397.565;0.06679796;9.9E+037;0.1187336;0.05357769;0.001926392;9.9E+037;0.004749145;-0.04961532
0;8;3166;611;51250.093;0.4057909;2.041879;0.113662;0.07257795;-0.0462207;0.0163208;0.005267639;-0.06981598
0;8;3166;1122;51144.329;0.7460146;2.062712;0.1218887;0.07355975;-0.02541809;-0.05578613;0.004063415;-0.07128768
0;8;3166;1633;51017.205;1.079854;2.042857;0.1196525;0.0914323;-0.06080261;0.0361206;0.006923218;-0.08742477
0;8;3166;2144;50889.941;1.402253;2.015132;0.1213359;0.09300808;-0.03792664;-0.003544922;0.005418091;-0.09090301
0;8;3166;2655;50762.104;1.744811;2.014673;0.1152981;0.1097001;-0.02200684;-0.0180603;0.005836181;-0.1053847
0;8;3166;3166;50634.064;2.093432;2.016994;0.1144099;0.1129389;-0.06100342;0.02387939;0.004933166;-0.1112375
0;8;3166;3677;50505.609;2.430256;2.005125;0.1213635;0.1314633;-0.008026733;-0.02080322;0.004799194;-0.1288461
0;8;3677;100;50507.962;0.06676991;9.9E+037;0.1123421;0.1641111;0.001939819;9.9E+037;0.004046936;-0.1709532
0;8;3677;611;50363.677;0.4101064;2.395416;0.1161866;0.1910655;-0.03893005;-0.01224121;0.004849548;-0.1899332
0;8;3677;1122;50259.135;0.7411966;2.378038;0.1159503;0.1959754;-0.04301025;0.000736084;0.005953064;-0.1924582
0;8;3677;1633;50134.216;1.07822;2.367613;0.1180726;0.2112599;-0.04033447;-0.003477783;0.004297791;-0.2102341
0;8;3677;2144;50009.171;1.413139;2.359473;0.1174535;0.2114404;-0.0415387;0.005953369;0.006973267;-0.210903
0;8;3677;2655;49883.564;1.745818;2.339826;0.1140439;0.2255628;-0.05090271;0.02107056;0.00496643;-0.2252675
0;8;3677;3166;49757.75;2.08871;2.333037;0.1110515;0.2322552;-0.02006714;-0.01638794;0.004631958;-0.2311371
0;8;3677;3677;49631.541;2.430211;2.327394;0.1243458;0.2470745;-0.01558533;-0.01538452;0.003812561;-0.2421237
0;9;100;100;49622.484;0.06619804;0.06674907;0.1133202;0.4964456;0.0003879395;0.01327087;0.005133667;0.4959698
0;9;100;611;49205.319;0.4096364;0.083662;0.1130247;0.4773771;-0.0477594;0.02789307;0.0007189941;0.4787123
0;9;100;1122;49377.902;0.7404852;0.08285863;0.119686;0.4693566;-0.03163879;0.02682251;0.005501709;0.4690134
0;9;100;1633;49255.119;1.063908;0.08285863;0.1190402;0.4513073;-0.01471558;0.02528442;0.005;0.450903
0;9;100;2144;49132.194;1.413773;0.08298769;0.1150643;0.4495684;-0.01411377;0.02535156;0.004665527;0.4491304
0;9;100;2655;49008.728;1.759894;0.08426745;0.1126022;0.4307957;-0.05859558;0.02842773;0.005468139;0.4297993
0;9;100;3166;48885.058;2.062595;0.08398121;0.1061141;0.4248789;-0.1086285;0.02775879;0.006471558;0.4234782
0;9;100;3677;48761.009;2.445862;0.08375789;0.1143324;0.409279;-0.06220764;0.02715698;0.004214172;0.4086623
0;9;611;100;48733.046;0.06618632;0.3941339;0.1144757;0.3928036;0.002688965;-0.000729126;0.005016785;0.3904683
0;9;611;611;48211.081;0.4045957;0.397625;0.1208042;0.3872983;-0.03143799;-0.009765625;0.005100403;0.3874414
0;9;611;1122;48492.867;0.7364672;0.3961622;0.1164124;0.3517477;-0.01792664;-0.01083618;0.004397888;0.35102
0;9;611;1633;48372.303;1.077708;0.3971739;0.1222722;0.3447994;-0.008695679;-0.01244141;0.004581909;0.3406689
0;9;611;2144;48251.595;1.420509;0.3975981;0.1193012;0.332206;-0.0081604;-0.009298095;0.004815979;0.3301672
0;9;611;2655;48130.348;1.770392;0.3972346;0.1154763;0.3250804;-0.02876282;-0.001003418;0.005852966;0.3239131
0;9;611;3166;48008.91;2.107128;0.3945244;0.1130321;0.3099978;-0.07765869;0.007825928;0.00453186;0.3093646
0;9;611;3677;47887.086;2.414701;0.3868404;0.1081418;0.2984183;-0.148963;0.01812744;0.006053467;0.2977257
0;9;1122;100;47844.005;0.06579791;9.9E+037;0.1055769;0.2912848;-0.00374585;9.9E+037;0.006020202;0.2903345
0;9;1122;611;47507.233;0.4068839;0.7202712;0.1051945;0.2892939;-0.06896301;0.0406018;0.006036682;0.2888963
0;9;1122;1122;47608.227;0.7469752;0.7286364;0.1059848;0.2749266;-0.07036804;0.02327759;0.006688843;0.2723244
0;9;1122;1633;47489.872;1.08927;0.7315865;0.1159417;0.2691377;-0.04575256;0.0009362792;0.005568543;0.2688295
0;9;1122;2144;47371.37;1.422343;0.7257702;0.1143865;0.2575983;-0.001471558;-0.0219397;0.005484924;0.2554683
0;9;1122;2655;47252.346;1.747666;0.7183854;0.1211028;0.2473464;0.04347839;-0.03525024;0.004247436;0.2453011
0;9;1122;3166;47133.133;2.073539;0.7125629;0.1142315;0.2166783;0.08809326;-0.04441528;0.005117187;0.211505
0;9;1122;3677;47013.533;2.40476;0.7077479;0.1158537;0.2081339;0.1238123;-0.04829468;0.004665527;0.2067726
0;9;1633;100;46954.745;0.06622148;9.9E+037;0.1230113;0.180323;0.005210693;9.9E+037;0.002909851;0.1810703
0;9;1633;611;46656.159;0.4102826;1.071332;0.1139691;0.1702605;-0.03765869;-0.02227417;0.005100403;0.169281
0;9;1633;1122;46723.365;0.7415756;1.056557;0.1034812;0.1659089;-0.09304321;0.07291015;0.005401306;0.162709
0;9;1633;1633;46607.214;1.079601;1.052587;0.1090058;0.1506175;-0.1052844;0.06648804;0.005668945;0.1494649
0;9;1633;2144;46490.931;1.418102;1.054184;0.1195714;0.1495534;-0.007959595;-0.02053467;0.005167236;0.1483612
0;9;1633;2655;46374.145;1.739153;1.040807;0.1210669;0.1308488;0.09672241;-0.07872925;0.005300903;0.1290802
0;9;1633;3166;46257.147;2.080651;1.039346;0.1186152;0.1277945;0.09678955;-0.06568603;0.004665527;0.12602
0;9;1633;3677;46139.791;2.424891;1.036802;0.1190879;0.1008824;-0.01765869;-0.006622314;0.004431457;0.09847824
0;9;2144;100;46066.636;0.0666002;9.9E+037;0.1047756;0.1267024;-0.003618713;9.9E+037;0.005401306;0.1216722
0;9;2144;611;45688.285;0.4048469;1.390775;0.1151355;0.1001921;-0.01705688;-0.09384643;0.004849548;0.09834442
0;9;2144;1122;45839.654;0.7379262;1.382139;0.1180216;0.09600028;-0.03511719;-0.006020508;0.006471558;0.09443145
0;9;2144;1633;45725.707;1.083023;1.379609;0.1042797;0.07315855;-0.1272241;0.1186621;0.005668945;0.07053512
0;9;2144;2144;45611.633;1.407211;1.36635;0.1198885;0.07182056;0.01698975;-0.04494995;0.004281006;0.0690802
0;9;2144;2655;45497.07;1.747344;1.366794;0.1151878;0.05661287;0.07545166;-0.08347778;0.00384613;0.05260864
0;9;2144;3166;45382.304;2.085103;1.358553;0.1096117;0.05235267;-0.146488;0.07538452;0.005785828;0.04897995
0;9;2144;3677;45267.173;2.427998;1.354397;0.1099742;0.03775028;-0.1830103;0.08976562;0.004899597;0.03337799
0;9;2655;100;45177.23;0.06644212;9.9E+037;0.1146027;0.02551804;0.003364563;9.9E+037;0.005083618;-0.00486618
0;9;2655;611;44938.076;0.413498;1.732971;0.1067144;0.0217003;-0.07672241;0.1244153;0.007391357;-0.01100342
0;9;2655;1122;44954.671;0.7458245;1.730083;0.1173409;0.0401752;0.01612061;-0.1333777;0.004983215;-0.0299498
0;9;2655;1633;44842.939;1.082803;1.707305;0.1055548;0.05295294;-0.1056854;0.1021399;0.004331055;-0.04887955
0;9;2655;2144;44731.061;1.39647;1.679589;0.105732;0.05247073;-0.006889648;-0.04066895;0.005802612;-0.04919739
0;9;2655;2655;44618.726;1.731511;1.675365;0.1191399;0.07185781;0.01170593;-0.04896362;0.006722412;-0.06919739
0;9;2655;3166;44506.186;2.108933;1.695853;0.1048681;0.07308995;-0.1770569;0.1117053;0.006187439;-0.07066894
0;9;2655;3677;44393.287;2.434904;1.683222;0.1160412;0.08833464;0.1098999;-0.1025415;0.005451355;-0.08857864
0;9;3166;100;44288.506;0.06586009;9.9E+037;0.1049685;0.1115653;-0.0008628541;9.9E+037;0.0059198;-0.1095987
0;9;3166;611;44082.543;0.4014689;2.02633;0.105142;0.1145648;-0.04093628;-0.02481567;0.005903015;-0.1120235
0;9;3166;1122;44070.334;0.7292164;2.015485;0.1056165;0.1305225;-0.03739136;-0.01177246;0.0061203;-0.1249498
0;9;3166;1633;43960.81;1.062655;2.008746;0.1070039;0.1322648;-0.05772583;0.02896362;0.005785828;-0.1308862
0;9;3166;2144;43851.149;1.39701;2.003918;0.1036395;0.1349991;-0.01163879;-0.0397998;0.006103821;-0.1354849
0;9;3166;2655;43741.018;1.72713;1.993013;0.1054184;0.1519824;-0.06943115;0.03311035;0.0059198;-0.1514047
0;9;3166;3166;43630.7;2.056241;1.98036;0.1124328;0.153272;-0.01063538;-0.02160522;0.005150451;-0.1520735
0;9;3166;3677;43520.045;2.387148;1.968482;0.1116462;0.1837004;-0.03351196;-0.001203613;0.005250854;-0.1871739
0;9;3677;100;43399.485;0.06559183;9.9E+037;0.1086016;0.2311256;0.002;9.9E+037;0.006036682;-0.2304013
0;9;3677;611;43222.706;0.4070417;2.39432;0.1045919;0.2357015;-0.02929748;-0.07879639;0.005986633;-0.2330769
0;9;3677;1122;43185.709;0.7512077;2.406784;0.1036895;0.2467264;-0.07364563;0.1016724;0.005434875;-0.2462877
0;9;3677;1633;43078.395;1.067965;2.353472;0.1088124;0.2519038;-0.02060181;-0.0479602;0.006923218;-0.2509866
0;9;3677;2144;42970.941;1.396935;2.331361;0.1069226;0.2522925;-0.02354492;-0.02287598;0.005602112;-0.2520569
0;9;3677;2655;42863.037;1.754897;2.350033;0.1077685;0.2699913;-0.08648804;0.0662207;0.006103821;-0.269331
0;9;3677;3166;42754.95;2.101325;2.354894;0.1129936;0.2724035;0.02722412;-0.06943115;0.004615478;-0.2710368
0;9;3677;3677;42646.525;2.435652;2.331636;0.1085077;0.2846273;-0.0920404;0.05919678;0.005534973;-0.2862709
0;10;100;100;42504.806;0.06681117;0.06674506;0.1115188;0.4211757;-0.0001137085;0.01309705;0.006020202;0.4213879
0;10;100;611;42161.198;0.4055204;0.08353398;0.1075199;0.4094331;-0.04414734;0.02762573;0.006973267;0.4088127
0;10;100;1122;42295.366;0.7430859;0.08314873;0.1206268;0.401276;-0.0322406;0.02602051;0.005518494;0.4000334
0;10;100;1633;42190.238;1.071399;0.08308435;0.1032644;0.3894444;-0.04013367;0.02782593;0.005551758;0.3887793
0;10;100;2144;42084.96;1.416072;0.08330948;0.1058885;0.3861944;-0.05384643;0.0273584;0.006103821;0.387291
0;10;100;2655;41979.253;1.743208;0.08388557;0.1068585;0.3515722;-0.03518372;0.02668945;0.006739197;0.3508862
0;10;100;3166;41873.351;2.084201;0.08363002;0.1105595;0.3493975;-0.03197327;0.02655517;0.005284424;0.3493478
0;10;100;3677;41767.128;2.420472;0.0831809;0.1117226;0.3303621;-0.03130432;0.02688965;0.005351257;0.3297325
0;10;611;100;41615.869;0.06657729;0.3953691;0.1087816;0.3094941;-0.0002675781;0.01456189;0.005184021;0.3089966
0;10;611;611;41281.461;0.4064036;0.3986398;0.1053565;0.2949599;-0.04822754;0.007023925;0.005585327;0.2952006
0;10;611;1122;41410.832;0.7425131;0.3991898;0.1126958;0.2897542;-0.04354492;0.003477783;0.0059198;0.2891472
0;10;611;1633;41307.903;1.07855;0.3968909;0.1063989;0.2801296;-0.02889648;-0.002943115;0.005418091;0.2770735
0;10;611;2144;41204.844;1.400342;0.3905232;0.1094116;0.2703076;-0.0118396;-0.007424316;0.006220703;0.2695485
0;10;611;2655;41101.357;1.756681;0.3948294;0.1118258;0.2623734;-0.02274231;-0.001337891;0.004465027;0.2650836
0;10;611;3166;40997.677;2.086873;0.3913581;0.1029092;0.2483275;-0.07284302;0.008360595;0.004782715;0.2477927
